,bruto,ajustado,dividendo,razao
2023-09-18,11.015987396240234,7.905030250549316,0.0,0.7175961596731047
2023-09-19,10.817501068115234,7.762597560882568,0.0,0.7175961908395789
2023-09-20,10.896895408630371,7.819570064544678,0.0,0.7175961382864662
2023-09-21,10.867121696472168,7.798208713531494,0.0,0.7175965201588802
2023-09-22,10.867121696472168,7.798208713531494,0.0,0.7175965201588802
2023-09-25,10.847273826599121,7.783964157104492,0.0,0.7175963547649234
2023-09-26,10.847273826599121,7.783964157104492,0.0,0.7175963547649234
2023-09-27,10.847273826599121,7.783964157104492,0.0,0.7175963547649234
2023-09-28,10.886971473693848,7.8124494552612305,0.0,0.717596208839017
2023-09-29,10.986213684082031,7.883666038513184,0.0,0.7175962770445525
2023-10-02,10.847273826599121,7.861966609954834,0.108998,0.7247873277317042
2023-10-03,10.807576179504395,7.833189487457275,0.0,0.724786886287438
2023-10-04,10.827425003051758,7.847578525543213,0.0,0.7247871514539549
2023-10-05,10.857197761535645,7.869156360626221,0.0,0.7247870521899018
2023-10-06,10.886971473693848,7.890735149383545,0.0,0.724786977576813
2023-10-09,10.867121696472168,7.8763508796691895,0.0,0.7247872159401801
2023-10-10,10.886971473693848,7.890735149383545,0.0,0.724786977576813
2023-10-11,10.886971473693848,7.890735149383545,0.0,0.724786977576813
2023-10-13,10.896895408630371,7.897931098937988,0.0,0.7247872722246013
2023-10-16,10.906819343566895,7.90512228012085,0.0,0.7247871291444359
2023-10-17,10.916744232177734,7.912313938140869,0.0,0.7247869666872717
2023-10-18,10.886971473693848,7.890735149383545,0.0,0.724786977576813
2023-10-19,10.877046585083008,7.883542537689209,0.0,0.7247870528109029
2023-10-20,10.877046585083008,7.883542537689209,0.0,0.7247870528109029
2023-10-23,10.896895408630371,7.897931098937988,0.0,0.7247872722246013
2023-10-24,10.817501068115234,7.84038782119751,0.0,0.7247873396848727
2023-10-25,10.817501068115234,7.84038782119751,0.0,0.7247873396848727
2023-10-26,10.748029708862305,7.790034294128418,0.0,0.7247871940384695
2023-10-27,10.767878532409668,7.804417133331299,0.0,0.724786884421216
2023-10-30,10.698409080505371,7.754073143005371,0.0,0.7247874973424632
2023-10-31,10.728181838989258,7.775648593902588,0.0,0.7247871736889911
2023-11-01,10.529696464538574,7.710124492645264,0.108998,0.7322266618616278
2023-11-03,10.589241027832031,7.753723621368408,0.0,0.7322265685509524
2023-11-06,10.589241027832031,7.753723621368408,0.0,0.7322265685509524
2023-11-07,10.678560256958008,7.819126129150391,0.0,0.7322266242825715
2023-11-08,10.688485145568848,7.826394557952881,0.0,0.7322267329152334
2023-11-09,10.718256950378418,7.848193168640137,0.0,0.7322266302230279
2023-11-10,10.757954597473145,7.877260684967041,0.0,0.732226615533149
2023-11-13,10.748029708862305,7.869993686676025,0.0,0.7322266405894663
2023-11-14,10.757954597473145,7.877260684967041,0.0,0.732226615533149
2023-11-16,10.817501068115234,7.92086124420166,0.0,0.7322265275802496
2023-11-17,10.837348937988281,7.935392379760742,0.0,0.7322263429153528
2023-11-20,10.817501068115234,7.92086124420166,0.0,0.7322265275802496
2023-11-21,10.857197761535645,7.9499287605285645,0.0,0.7322265777172438
2023-11-22,10.867121696472168,7.957193374633789,0.0,0.7322263978342085
2023-11-23,10.777803421020508,7.891792297363281,0.0,0.7322264091374603
2023-11-24,10.748029708862305,7.869993686676025,0.0,0.7322266405894663
2023-11-27,10.569393157958984,7.739190101623535,0.0,0.7322265323999
2023-11-28,10.638862609863281,7.7900567054748535,0.0,0.7322264598334692
2023-11-29,10.729999542236328,7.856790065765381,0.0,0.7322265052145456
2023-11-30,10.710000038146973,7.842145919799805,0.0,0.7322265071771783
2023-12-01,10.460000038146973,7.73844575881958,0.109829,0.7398131673611804
2023-12-04,10.489999771118164,7.760639190673828,0.0,0.7398130943759397
2023-12-05,10.520000457763672,7.782834529876709,0.0,0.7398131360472558
2023-12-06,10.489999771118164,7.760639190673828,0.0,0.7398130943759397
2023-12-07,10.449999809265137,7.731046676635742,0.0,0.739813092607071
2023-12-08,10.449999809265137,7.731046676635742,0.0,0.739813092607071
2023-12-11,10.460000038146973,7.73844575881958,0.0,0.7398131673611804
2023-12-12,10.479999542236328,7.753243446350098,0.0,0.7398133382642909
2023-12-13,10.470000267028809,7.745842933654785,0.0,0.7398130597997502
2023-12-14,10.5,7.768037796020508,0.0,0.7398131234305245
2023-12-15,10.569999694824219,7.819823741912842,0.0,0.7398130527611985
2023-12-18,10.460000038146973,7.73844575881958,0.0,0.7398131673611804
2023-12-19,10.449999809265137,7.731046676635742,0.0,0.739813092607071
2023-12-20,10.449999809265137,7.731046676635742,0.0,0.739813092607071
2023-12-21,10.470000267028809,7.745842933654785,0.0,0.7398130597997502
2023-12-22,10.470000267028809,7.745842933654785,0.0,0.7398130597997502
2023-12-26,10.470000267028809,7.745842933654785,0.0,0.7398130597997502
2023-12-27,10.489999771118164,7.760639190673828,0.0,0.7398130943759397
2023-12-28,10.569999694824219,7.819823741912842,0.0,0.7398130527611985
2024-01-02,10.510000228881836,7.857077598571777,0.109829,0.747581106323886
2024-01-03,10.579999923706055,7.909407138824463,0.0,0.7475810204026814
2024-01-04,10.579999923706055,7.909407138824463,0.0,0.7475810204026814
2024-01-05,10.59000015258789,7.916882514953613,0.0,0.7475809632560728
2024-01-08,10.630000114440918,7.946785926818848,0.0,0.7475809822450605
2024-01-09,10.630000114440918,7.946785926818848,0.0,0.7475809822450605
2024-01-10,10.619999885559082,7.9393086433410645,0.0,0.7475808595946237
2024-01-11,10.609999656677246,7.931833267211914,0.0,0.7475809164819466
2024-01-12,10.630000114440918,7.946785926818848,0.0,0.7475809822450605
2024-01-15,10.670000076293945,7.976690292358398,0.0,0.7475810904707111
2024-01-16,10.699999809265137,7.999118328094482,0.0,0.7475811654845116
2024-01-17,10.670000076293945,7.976690292358398,0.0,0.7475810904707111
2024-01-18,10.680000305175781,7.984164714813232,0.0,0.7475809444447222
2024-01-19,10.699999809265137,7.999118328094482,0.0,0.7475811654845116
2024-01-22,10.6899995803833,7.991641044616699,0.0,0.7475810438086239
2024-01-23,10.6899995803833,7.991641044616699,0.0,0.7475810438086239
2024-01-24,10.699999809265137,7.999118328094482,0.0,0.7475811654845116
2024-01-25,10.720000267028809,8.014067649841309,0.0,0.7475809188634017
2024-01-26,10.710000038146973,8.006591796875,0.0,0.7475809307522923
2024-01-29,10.710000038146973,8.006591796875,0.0,0.7475809307522923
2024-01-30,10.729999542236328,8.02154541015625,0.0,0.7475811511996032
2024-01-31,10.75,8.03649616241455,0.0,0.7475810383641442
2024-02-01,10.510000228881836,7.930737495422363,0.099845,0.7545896596299235
2024-02-02,10.550000190734863,7.960919380187988,0.0,0.7545895010674373
2024-02-05,10.420000076293945,7.862823009490967,0.0,0.7545895347332393
2024-02-06,10.479999542236328,7.9080986976623535,0.0,0.7545896033479066
2024-02-07,10.489999771118164,7.915644645690918,0.0,0.7545895918401114
2024-02-08,10.489999771118164,7.915644645690918,0.0,0.7545895918401114
2024-02-09,10.529999732971191,7.945827007293701,0.0,0.7545894785176477
2024-02-14,10.4399995803833,7.877915859222412,0.0,0.7545896720173217
2024-02-15,10.479999542236328,7.9080986976623535,0.0,0.7545896033479066
2024-02-16,10.5,7.923191547393799,0.0,0.7545896711803618
2024-02-19,10.510000228881836,7.930737495422363,0.0,0.7545896596299235
2024-02-20,10.510000228881836,7.930737495422363,0.0,0.7545896596299235
2024-02-21,10.5,7.923191547393799,0.0,0.7545896711803618
2024-02-22,10.479999542236328,7.9080986976623535,0.0,0.7545896033479066
2024-02-23,10.5,7.923191547393799,0.0,0.7545896711803618
2024-02-26,10.449999809265137,7.88546085357666,0.0,0.754589569139062
2024-02-27,10.420000076293945,7.862823009490967,0.0,0.7545895347332393
2024-02-28,10.260000228881836,7.7420878410339355,0.0,0.7545894413569316
2024-02-29,10.34000015258789,7.802457332611084,0.0,0.7545896728694234
2024-03-01,10.289999961853027,7.8404364585876465,0.099845,0.7619471805299927
2024-03-04,10.329999923706055,7.870913028717041,0.0,0.7619470558421092
2024-03-05,10.260000228881836,7.817575931549072,0.0,0.7619469548882314
2024-03-06,10.279999732971191,7.832816123962402,0.0,0.7619471135626685
2024-03-07,10.289999961853027,7.8404364585876465,0.0,0.7619471805299927
2024-03-08,10.319999694824219,7.8632917404174805,0.0,0.761946896603219
2024-03-11,10.289999961853027,7.8404364585876465,0.0,0.7619471805299927
2024-03-12,10.260000228881836,7.817575931549072,0.0,0.7619469548882314
2024-03-13,10.289999961853027,7.8404364585876465,0.0,0.7619471805299927
2024-03-14,10.289999961853027,7.8404364585876465,0.0,0.7619471805299927
2024-03-15,10.329999923706055,7.870913028717041,0.0,0.7619470558421092
2024-03-18,10.399999618530273,7.924249649047852,0.0,0.76194710958727
2024-03-19,10.399999618530273,7.924249649047852,0.0,0.76194710958727
2024-03-20,10.4399995803833,7.954727649688721,0.0,0.761947123507132
2024-03-21,10.460000038146973,7.969964027404785,0.0,0.7619468449654704
2024-03-22,10.460000038146973,7.969964027404785,0.0,0.7619468449654704
2024-03-25,10.479999542236328,7.985206604003906,0.0,0.7619472283201972
2024-03-26,10.479999542236328,7.985206604003906,0.0,0.7619472283201972
2024-03-27,10.489999771118164,7.992824554443359,0.0,0.7619470666195618
2024-03-28,10.510000228881836,8.008065223693848,0.0,0.7619471978399595
2024-04-01,10.319999694824219,7.938712120056152,0.099845,0.769255073140908
2024-04-02,10.350000381469727,7.961788654327393,0.0,0.7692549140946793
2024-04-03,10.399999618530273,8.000250816345215,0.0,0.769254914403142
2024-04-04,10.420000076293945,8.015636444091797,0.0,0.7692549314205666
2024-04-05,10.4399995803833,8.031022071838379,0.0,0.7692550186427807
2024-04-08,10.470000267028809,8.054099082946777,0.0,0.7692549071187732
2024-04-09,10.470000267028809,8.054099082946777,0.0,0.7692549071187732
2024-04-10,10.460000038146973,8.046404838562012,0.0,0.7692547618754562
2024-04-11,10.460000038146973,8.046404838562012,0.0,0.7692547618754562
2024-04-12,10.489999771118164,8.06948471069336,0.0,0.7692549939715781
2024-04-15,10.420000076293945,8.015636444091797,0.0,0.7692549314205666
2024-04-16,10.40999984741211,8.007944107055664,0.0,0.7692549687257115
2024-04-17,10.369999885559082,7.977175235748291,0.0,0.7692550939038139
2024-04-18,10.399999618530273,8.000250816345215,0.0,0.769254914403142
2024-04-19,10.390000343322754,7.992560386657715,0.0,0.7692550647309863
2024-04-22,10.390000343322754,7.992560386657715,0.0,0.7692550647309863
2024-04-23,10.390000343322754,7.992560386657715,0.0,0.7692550647309863
2024-04-24,10.319999694824219,7.938712120056152,0.0,0.769255073140908
2024-04-25,10.380000114440918,7.98486852645874,0.0,0.7692551482104504
2024-04-26,10.359999656677246,7.969481945037842,0.0,0.769255039492336
2024-04-29,10.430000305175781,8.023329734802246,0.0,0.7692549856226515
2024-04-30,10.430000305175781,8.023329734802246,0.0,0.7692549856226515
2024-05-02,10.319999694824219,8.01544189453125,0.099845,0.7766901290269639
2024-05-03,10.220000267028809,7.93777322769165,0.0,0.7766901194024475
2024-05-06,10.279999732971191,7.984373092651367,0.0,0.7766900097324878
2024-05-07,10.329999923706055,8.023209571838379,0.0,0.776690186940478
2024-05-08,10.319999694824219,8.01544189453125,0.0,0.7766901290269639
2024-05-09,10.329999923706055,8.023209571838379,0.0,0.776690186940478
2024-05-10,10.329999923706055,8.023209571838379,0.0,0.776690186940478
2024-05-13,10.25,7.961075305938721,0.0,0.7766902737501191
2024-05-14,10.229999542236328,7.945539474487305,0.0,0.7766901104621526
2024-05-15,10.260000228881836,7.9688401222229,0.0,0.7766900530655609
2024-05-16,10.359999656677246,8.0465087890625,0.0,0.7766900632932309
2024-05-17,10.359999656677246,8.0465087890625,0.0,0.7766900632932309
2024-05-20,10.369999885559082,8.054276466369629,0.0,0.7766901210467463
2024-05-21,10.329999923706055,8.023209571838379,0.0,0.776690186940478
2024-05-22,10.34000015258789,8.030974388122559,0.0,0.7766899680472993
2024-05-23,10.369999885559082,8.054276466369629,0.0,0.7766901210467463
2024-05-24,10.329999923706055,8.023209571838379,0.0,0.776690186940478
2024-05-27,10.319999694824219,8.01544189453125,0.0,0.7766901290269639
2024-05-28,10.300000190734863,7.999908924102783,0.0,0.7766901724233873
2024-05-29,10.319999694824219,8.01544189453125,0.0,0.7766901290269639
2024-05-31,10.319999694824219,8.01544189453125,0.0,0.7766901290269639
2024-06-03,10.260000228881836,8.04669189453125,0.099845,0.7842779449341398
2024-06-04,10.220000267028809,8.01531982421875,0.0,0.7842778488056723
2024-06-05,10.20412540435791,8.002870559692383,0.0,0.7842779505899222
2024-06-06,10.194141387939453,7.995041370391846,0.0,0.7842780540449114
2024-06-07,10.174172401428223,7.979381084442139,0.0,0.784278147608548
2024-06-10,10.154203414916992,7.963715553283691,0.0,0.784277724984771
2024-06-11,10.144219398498535,7.9558892250061035,0.0,0.7842781107616491
2024-06-12,10.124250411987305,7.940227031707764,0.0,0.78427801650445
2024-06-13,10.134234428405762,7.948056221008301,0.0,0.7842779123729652
2024-06-14,10.180000305175781,7.983949661254883,0.0,0.784277939284111
2024-06-17,10.149999618530273,7.960419178009033,0.0,0.7842777810036713
2024-06-18,10.149999618530273,7.960419178009033,0.0,0.7842777810036713
2024-06-19,10.109999656677246,7.929050445556641,0.0,0.7842780133350274
2024-06-20,10.130000114440918,7.944736003875732,0.0,0.7842779777020968
2024-06-21,10.130000114440918,7.944736003875732,0.0,0.7842779777020968
2024-06-24,10.1899995803833,7.991793155670166,0.0,0.7842780652371285
2024-06-25,10.149999618530273,7.960419178009033,0.0,0.7842777810036713
2024-06-26,10.149999618530273,7.960419178009033,0.0,0.7842777810036713
2024-06-27,10.1899995803833,7.991793155670166,0.0,0.7842780652371285
2024-06-28,10.239999771118164,8.031007766723633,0.0,0.7842781197490868
2024-07-01,10.109999656677246,8.007245063781738,0.1,0.7920123972005555
2024-07-02,10.100000381469727,7.999326705932617,0.0,0.7920125152281009
2024-07-03,10.109999656677246,8.007245063781738,0.0,0.7920123972005555
2024-07-04,10.149999618530273,8.038925170898438,0.0,0.7920123618745987
2024-07-05,10.15999984741211,8.046847343444824,0.0,0.7920125456984595
2024-07-08,10.170000076293945,8.054767608642578,0.0,0.7920125416142396
2024-07-09,10.140000343322754,8.031006813049316,0.0,0.792012479401717
2024-07-10,10.140000343322754,8.031006813049316,0.0,0.792012479401717
2024-07-11,10.1899995803833,8.070609092712402,0.0,0.7920127011829399
2024-07-12,10.199999809265137,8.078526496887207,0.0,0.7920124164658419
2024-07-15,10.210000038146973,8.086446762084961,0.0,0.7920124125242003
2024-07-16,10.199999809265137,8.078526496887207,0.0,0.7920124164658419
2024-07-17,10.1899995803833,8.070609092712402,0.0,0.7920127011829399
2024-07-18,10.170000076293945,8.054767608642578,0.0,0.7920125416142396
2024-07-19,10.180000305175781,8.062688827514648,0.0,0.7920126312192117
2024-07-22,10.1899995803833,8.070609092712402,0.0,0.7920127011829399
2024-07-23,10.1899995803833,8.070609092712402,0.0,0.7920127011829399
2024-07-24,10.170000076293945,8.054767608642578,0.0,0.7920125416142396
2024-07-25,10.149999618530273,8.038925170898438,0.0,0.7920123618745987
2024-07-26,10.170000076293945,8.054767608642578,0.0,0.7920125416142396
2024-07-29,10.029999732971191,7.943887710571289,0.0,0.7920127539443181
2024-07-30,10.1899995803833,8.070609092712402,0.0,0.7920127011829399
2024-07-31,10.1899995803833,8.070609092712402,0.0,0.7920127011829399
2024-08-01,10.09000015258789,8.07060718536377,0.1,0.7998619487923213
2024-08-02,10.09000015258789,8.07060718536377,0.0,0.7998619487923213
2024-08-05,10.0600004196167,8.046609878540039,0.0,0.7998617835889341
2024-08-06,10.020000457763672,8.014616012573242,0.0,0.7998618409606336
2024-08-07,10.010000228881836,8.006619453430176,0.0,0.7998620649706571
2024-08-08,10.0,7.998618125915527,0.0,0.7998618125915528
2024-08-09,9.989999771118164,7.990619659423828,0.0,0.7998618460958634
2024-08-12,10.010000228881836,8.006619453430176,0.0,0.7998620649706571
2024-08-13,10.010000228881836,8.006619453430176,0.0,0.7998620649706571
2024-08-14,10.020000457763672,8.014616012573242,0.0,0.7998618409606336
2024-08-15,10.050000190734863,8.038614273071289,0.0,0.7998621015432538
2024-08-16,10.0600004196167,8.046609878540039,0.0,0.7998617835889341
2024-08-19,10.029999732971191,8.02261734008789,0.0,0.7998621688608307
2024-08-20,10.039999961853027,8.030613899230957,0.0,0.7998619451935527
2024-08-21,10.039999961853027,8.030613899230957,0.0,0.7998619451935527
2024-08-22,10.050000190734863,8.038614273071289,0.0,0.7998621015432538
2024-08-23,10.100000381469727,8.078608512878418,0.0,0.799862198787644
2024-08-26,10.039999961853027,8.030613899230957,0.0,0.7998619451935527
2024-08-27,10.0600004196167,8.046609878540039,0.0,0.7998617835889341
2024-08-28,10.039999961853027,8.030613899230957,0.0,0.7998619451935527
2024-08-29,10.079999923706055,8.06260871887207,0.0,0.7998619821326088
2024-08-30,10.140000343322754,8.110599517822266,0.0,0.7998618583048807
2024-09-02,10.029999732971191,8.094461441040039,0.09,0.8070250903827505
2024-09-03,10.010000228881836,8.078319549560547,0.0,0.8070249115731472
2024-09-04,10.0,8.070247650146484,0.0,0.8070247650146485
2024-09-05,10.0,8.070247650146484,0.0,0.8070247650146485
2024-09-06,10.020000457763672,8.086389541625977,0.0,0.807024867484961
2024-09-09,10.020000457763672,8.086389541625977,0.0,0.807024867484961
2024-09-10,9.989999771118164,8.062177658081055,0.0,0.807024809088526
2024-09-11,10.0,8.070247650146484,0.0,0.8070247650146485
2024-09-12,10.010000228881836,8.078319549560547,0.0,0.8070249115731472
2024-09-13,10.0,8.070247650146484,0.0,0.8070247650146485
2024-09-16,10.020000457763672,8.086389541625977,0.0,0.807024867484961
2024-09-17,10.0,8.070247650146484,0.0,0.8070247650146485
2024-09-18,10.010000228881836,8.078319549560547,0.0,0.8070249115731472
2024-09-19,10.0,8.070247650146484,0.0,0.8070247650146485
2024-09-20,10.09000015258789,8.142881393432617,0.0,0.8070249029029127
2024-09-23,10.010000228881836,8.078319549560547,0.0,0.8070249115731472
2024-09-24,9.989999771118164,8.062177658081055,0.0,0.807024809088526
2024-09-25,9.979999542236328,8.054108619689941,0.0,0.8070249488092831
2024-09-26,9.979999542236328,8.054108619689941,0.0,0.8070249488092831
2024-09-27,9.989999771118164,8.062177658081055,0.0,0.807024809088526
2024-09-30,9.930000305175781,8.013758659362793,0.0,0.8070250164227898
2024-10-01,9.739999771118164,7.932315826416016,0.09,0.8144061614803689
2024-10-02,10.010000228881836,8.152204513549805,0.0,0.8144060266880178
2024-10-03,9.90999984741211,8.070765495300293,0.0,0.8144062179181453
2024-10-04,9.899999618530273,8.062621116638184,0.0,0.8144062047787369
2024-10-07,9.899999618530273,8.062621116638184,0.0,0.8144062047787369
2024-10-08,9.859999656677246,8.030043601989746,0.0,0.8144060731839636
2024-10-09,9.819999694824219,7.997467517852783,0.0,0.814406086190407
2024-10-10,9.770000457763672,7.95674991607666,0.0,0.8144062992089092
2024-10-11,9.770000457763672,7.95674991607666,0.0,0.8144062992089092
2024-10-14,9.770000457763672,7.95674991607666,0.0,0.8144062992089092
2024-10-15,9.760000228881836,7.948604583740234,0.0,0.814406188251788
2024-10-16,9.760000228881836,7.948604583740234,0.0,0.814406188251788
2024-10-17,9.710000038146973,7.9078850746154785,0.0,0.8144062866682126
2024-10-18,9.779999732971191,7.964890480041504,0.0,0.8144060017905285
2024-10-21,9.720000267028809,7.916028022766113,0.0,0.8144061528082519
2024-10-22,9.680000305175781,7.883452892303467,0.0,0.8144062648519007
2024-10-23,9.550000190734863,7.777581214904785,0.0,0.8144063936721563
2024-10-24,9.319999694824219,7.590265274047852,0.0,0.8144061719511686
2024-10-25,9.510000228881836,7.745002746582031,0.0,0.8144061577475556
2024-10-28,9.640000343322754,7.850876808166504,0.0,0.8144062788965039
2024-10-29,9.579999923706055,7.802009582519531,0.0,0.8144060171872421
2024-10-30,9.710000038146973,7.9078850746154785,0.0,0.8144062866682126
2024-10-31,9.649999618530273,7.859017372131348,0.0,0.8144059774924947
2024-11-01,9.420000076293945,7.743929386138916,0.09,0.8220731765838334
2024-11-04,9.270000457763672,7.62061882019043,0.0,0.8220731870415522
2024-11-05,9.3100004196167,7.653500556945801,0.0,0.8220730625123754
2024-11-06,9.279999732971191,7.628840446472168,0.0,0.8220733476281719
2024-11-07,9.220000267028809,7.579514503479004,0.0,0.8220731327507369
2024-11-08,9.319999694824219,7.661722183227539,0.0,0.8220732225433881
2024-11-11,9.270000457763672,7.62061882019043,0.0,0.8220731870415522
2024-11-12,9.180000305175781,7.546630859375,0.0,0.8220730510346639
2024-11-13,9.079999923706055,7.4644246101379395,0.0,0.822073201856514
2024-11-14,9.140000343322754,7.513749599456787,0.0,0.8220732294551797
2024-11-18,9.199999809265137,7.563072681427002,0.0,0.8220731345896749
2024-11-19,9.239999771118164,7.595955848693848,0.0,0.8220731641614137
2024-11-21,9.199999809265137,7.563072681427002,0.0,0.8220731345896749
2024-11-22,9.350000381469727,7.686385154724121,0.0,0.8220732450404348
2024-11-25,9.649999618530273,7.933004379272461,0.0,0.8220730251677133
2024-11-26,9.4399995803833,7.760367393493652,0.0,0.8220728536492743
2024-11-27,9.350000381469727,7.686385154724121,0.0,0.8220732450404348
2024-11-28,9.300000190734863,7.645280838012695,0.0,0.8220731915284599
2024-11-29,9.380000114440918,7.7110466957092285,0.0,0.8220731984680615
2024-12-02,9.260000228881836,7.694427490234375,0.1,0.8309316738714048
2024-12-03,9.289999961853027,7.719356060028076,0.0,0.8309317644483969
2024-12-04,9.180000305175781,7.627952575683594,0.0,0.8309316255014582
2024-12-05,9.050000190734863,7.519933223724365,0.0,0.8309318304128946
2024-12-06,9.239999771118164,7.677809715270996,0.0,0.8309318079498045
2024-12-09,9.100000381469727,7.561479091644287,0.0,0.8309317334801083
2024-12-10,9.050000190734863,7.519933223724365,0.0,0.8309318304128946
2024-12-11,9.020000457763672,7.4950056076049805,0.0,0.8309318433741207
2024-12-12,8.979999542236328,7.461767196655273,0.0,0.8309318014505196
2024-12-13,9.079999923706055,7.544858932495117,0.0,0.8309316074768908
2024-12-16,9.100000381469727,7.561479091644287,0.0,0.8309317334801083
2024-12-17,8.979999542236328,7.461767196655273,0.0,0.8309318014505196
2024-12-18,8.899999618530273,7.395291328430176,0.0,0.8309316455511734
2024-12-19,8.850000381469727,7.353745460510254,0.0,0.8309316546367213
2024-12-20,8.859999656677246,7.362054347991943,0.0,0.8309316741839384
2024-12-23,8.989999771118164,7.470076084136963,0.0,0.8309317324051327
2024-12-26,9.100000381469727,7.561479091644287,0.0,0.8309317334801083
2024-12-27,9.329999923706055,7.752593040466309,0.0,0.830931736748271
2024-12-30,9.369999885559082,7.785830974578857,0.0,0.8309318110641896
2025-01-02,9.260000228881836,7.777432441711426,0.1,0.8398954913039529
2025-01-03,9.3100004196167,7.819426536560059,0.0,0.8398954010876394
2025-01-06,9.369999885559082,7.869818210601807,0.0,0.8398952301729122
2025-01-07,9.4399995803833,7.928612232208252,0.0,0.8398954009155072
2025-01-08,9.420000076293945,7.911813735961914,0.0,0.8398952942550943
2025-01-09,9.329999923706055,7.836224555969238,0.0,0.8398954576686148
2025-01-10,9.350000381469727,7.85302209854126,0.0,0.8398953773418824
2025-01-13,9.199999809265137,7.727035999298096,0.0,0.8398952347277607
2025-01-14,9.25,7.7690300941467285,0.0,0.8398951453131598
2025-01-15,9.390000343322754,7.886618614196777,0.0,0.8398954553611881
2025-01-16,9.3100004196167,7.819426536560059,0.0,0.8398954010876394
2025-01-17,9.140000343322754,7.676644802093506,0.0,0.839895461021694
2025-01-20,9.09000015258789,7.634649276733398,0.0,0.8398953958828967
2025-01-21,9.100000381469727,7.6430487632751465,0.0,0.8398954332835676
2025-01-22,9.069999694824219,7.6178507804870605,0.0,0.839895373407143
2025-01-23,9.050000190734863,7.6010541915893555,0.0,0.8398954730819898
2025-01-24,9.15999984741211,7.693441390991211,0.0,0.8398953623525188
2025-01-27,9.100000381469727,7.6430487632751465,0.0,0.8398954332835676
2025-01-28,9.069999694824219,7.6178507804870605,0.0,0.839895373407143
2025-01-29,9.069999694824219,7.6178507804870605,0.0,0.839895373407143
2025-01-30,9.140000343322754,7.676644802093506,0.0,0.839895461021694
2025-01-31,9.210000038146973,7.7354350090026855,0.0,0.8398952200828692
2025-02-03,9.029999732971191,7.65910005569458,0.09,0.848183862921828
2025-02-04,9.0,7.6336541175842285,0.0,0.848183790842692
2025-02-05,8.970000267028809,7.608208179473877,0.0,0.8481837182814258
2025-02-06,8.989999771118164,7.625173091888428,0.0,0.84818390278335
2025-02-07,8.989999771118164,7.625173091888428,0.0,0.84818390278335
2025-02-10,8.989999771118164,7.625173091888428,0.0,0.84818390278335
2025-02-11,8.960000038146973,7.59972620010376,0.0,0.8481837240790311
2025-02-12,8.949999809265137,7.591244697570801,0.0,0.8481837831674881
2025-02-13,8.920000076293945,7.565800189971924,0.0,0.8481838705449137
2025-02-14,9.0,7.6336541175842285,0.0,0.848183790842692
2025-02-17,9.029999732971191,7.65910005569458,0.0,0.848183862921828
2025-02-18,9.039999961853027,7.667581081390381,0.0,0.8481837515205778
2025-02-19,9.100000381469727,7.718473434448242,0.0,0.8481838583397557
2025-02-20,9.1899995803833,7.794808387756348,0.0,0.8481837588322543
2025-02-21,9.119999885559082,7.735436916351318,0.0,0.8481838830502478
2025-02-24,9.079999923706055,7.70150899887085,0.0,0.8481838175751255
2025-02-25,9.180000305175781,7.7863264083862305,0.0,0.8481836764206007
2025-02-26,9.130000114440918,7.743919849395752,0.0,0.8481839816351368
2025-02-27,9.100000381469727,7.718473434448242,0.0,0.8481838583397557
2025-02-28,9.079999923706055,7.70150899887085,0.0,0.8481838175751255
2025-03-05,9.020000457763672,7.727208137512207,0.09,0.8566749163367574
2025-03-06,9.020000457763672,7.727208137512207,0.0,0.8566749163367574
2025-03-07,9.050000190734863,7.7529096603393555,0.0,0.8566750825349779
2025-03-10,9.039999961853027,7.7443437576293945,0.0,0.8566751980430265
2025-03-11,9.039999961853027,7.7443437576293945,0.0,0.8566751980430265
2025-03-12,9.039999961853027,7.7443437576293945,0.0,0.8566751980430265
2025-03-13,9.020000457763672,7.727208137512207,0.0,0.8566749163367574
2025-03-14,9.050000190734863,7.7529096603393555,0.0,0.8566750825349779
2025-03-17,9.010000228881836,7.718642711639404,0.0,0.8566750849680398
2025-03-18,9.029999732971191,7.735776424407959,0.0,0.8566751553892475
2025-03-19,9.020000457763672,7.727208137512207,0.0,0.8566749163367574
2025-03-20,9.020000457763672,7.727208137512207,0.0,0.8566749163367574
2025-03-21,9.0600004196167,7.761477947235107,0.0,0.8566752304370723
2025-03-24,9.010000228881836,7.718642711639404,0.0,0.8566750849680398
2025-03-25,9.020000457763672,7.727208137512207,0.0,0.8566749163367574
2025-03-26,9.069999694824219,7.770042419433594,0.0,0.8566750475049693
2025-03-27,9.079999923706055,7.778609752655029,0.0,0.8566750900896642
2025-03-28,9.140000343322754,7.830010890960693,0.0,0.8566751200048831
2025-03-31,9.15999984741211,7.847143173217773,0.0,0.8566750331807871
2025-04-01,9.050000190734863,7.829840660095215,0.09,0.8651757453122694
2025-04-02,9.079999923706055,7.855794906616211,0.0,0.8651756577779598
2025-04-03,9.020000457763672,7.803884506225586,0.0,0.8651756219711326
2025-04-04,9.029999732971191,7.812536239624023,0.0,0.865175688887138
2025-04-07,9.020000457763672,7.803884506225586,0.0,0.8651756219711326
2025-04-08,9.010000228881836,7.795233726501465,0.0,0.8651757523283519
2025-04-09,9.020000457763672,7.803884506225586,0.0,0.8651756219711326
2025-04-10,9.010000228881836,7.795233726501465,0.0,0.8651757523283519
